name,address,zipCode,contactName,contactPhone,website,profileUrl,jobCostMin,jobCostMax,licenseNumber,averageRating,followers,following,badgeCount,projectCount,reviewCount,commentCount
Property Remodeling & Services,%!s(bool=false),91364,Elyakim,(888) 229-9020,http://www.property-remodeling.com/,http://www.houzz.com/pro/elyakim2001/property-remodeling-and-services,null,null,B856655,null,0,0,null,3,null,null
American Green Contractors,%!s(bool=false),%!s(bool=false),:,(818) 646-2623,http://www.contractor-california.com,http://www.houzz.com/pro/contractorcalifornia/american-green-contractors,null,null,null,null,1,0,null,0,null,null
KB Construction Company,115 e St Joseph st.,91006,Keith Brown,(626) 574-7302,http://www.kbconstructionco.com,http://www.houzz.com/pro/keithbrown1/kb-construction-company,null,null,B-385923,null,0,0,null,0,null,null
Rawls Construction,%!s(bool=false),91360,Jason Rawls,(805) 208-2867,null,http://www.houzz.com/pro/constuction/rawls-construction,null,null,920109,null,1,0,null,0,null,null
Inland Cabinets & Countertops,%!s(bool=false),%!s(bool=false),:,(951) 496-4805,null,http://www.houzz.com/pro/inlandcabinetscountertops/inland-cabinets-and-countertops,null,null,null,null,0,0,null,0,null,null
"Curtis R. Elliott Construction, Inc.",524 E. Ada Ave.,91741,Curts Elliott,(626) 335-4110,null,http://www.houzz.com/pro/cre28/curtis-r-elliott-construction-inc,null,null,#514543,null,5,1,null,0,null,null
Solidesign+Build,8033 sunset Blvd,90046,David Kabbes,(310) 855-3711,http://www.solidesignbuild.com,http://www.houzz.com/pro/solidesignbuild/solidesign-build,null,null,993576,null,0,0,null,0,null,null
Water Damage Simi Valley,%!s(bool=false),93065,Joyce Strub,(805) 980-6001,http://www.waterdamagesimivalley.org/,http://www.houzz.com/pro/waterdamagesimivalley/water-damage-simi-valley,null,null,null,null,0,0,null,2,null,null
Moloney Development,%!s(bool=false),90266,Dennis Moloney,(310) 937-5100,http://www.moloneydevelopment.com/,http://www.houzz.com/pro/lyndseynimrick/moloney-development,null,null,null,null,1,13,null,0,null,null
Flawless  Design Group Inc,3807 Daguerre Ave,91302,Gabriella Loos,(818) 849-2221,http://www.flawlessdesigngroup.com,http://www.houzz.com/pro/flawlessdg/flawless-design-group-inc,null,null,948721,null,2,0,null,2,null,null
Ketamine Clinics of Los Angeles,%!s(bool=false),90404,Ketamine Clinics of Los Angeles,(310) 270-0625,http://www.ketamineclinics.com/,http://www.houzz.com/pro/none090404/ketamine-clinics-of-los-angeles,null,null,null,null,2,0,null,0,null,null
"RAM Development & Construction Company, Inc.",73816 Dinah Shore Dr.,92211,Mike Robinson,(760) 321-2300,http://Ram-development.com,http://www.houzz.com/pro/rammike/ram-development-and-construction-company-inc,null,null,CA 878197 AZ ROC266292,null,7,1,1,3,null,null
Find Licensed Electrician,%!s(bool=false),%!s(bool=false),:,(877) 270-0747,http://findalicensedelectrican.com/,http://www.houzz.com/pro/find-licensed-electrician/find-licensed-electrician,null,null,null,null,1,0,null,0,null,null
alik62,%!s(bool=false),%!s(bool=false),:,996-3789,null,http://www.houzz.com/pro/alik62/alik62,null,null,null,null,1,0,null,0,null,null
vicos  construction,%!s(bool=false),%!s(bool=false),:,840-5785,null,http://www.houzz.com/pro/cbta86/vicos-construction,null,null,null,null,0,0,null,0,null,null
Superior Home Builders Inc.,6569 Cleomoore ave,91307,Ron Azulay,(818) 702-8700,http://superiorhousetohome.com,http://www.houzz.com/pro/superiorhouse/superior-home-builders-inc,null,null,875933,null,1,0,null,0,null,null
GGCF Services,515 E. Edna Pl,91723,Greg Gutierrez,(626) 339-2283,null,http://www.houzz.com/pro/greggutierrez/ggcf-services,null,null,459050,null,5,0,null,2,null,null
CA-Engrd Windows,%!s(bool=false),%!s(bool=false),Arden Clements,(951) 768-5193,http://ca-engrdwindows.com,http://www.houzz.com/pro/arden-clements/ca-engrd-windows,5000,5000000,null,null,1,0,null,2,null,null
RT STEVENS CONSTRUCTION INC,420 MCKINLEY SUITE 111-313,92879,TROY STEVENS,(951) 280-9361,http://WWW.RTSTEVENS.COM,http://www.houzz.com/pro/rtstevens/rt-stevens-construction-inc,null,null,904129,null,1,0,null,0,null,null
Mark Stevens Construction,%!s(bool=false),91356,Mark Stevens,(818) 631-8268,null,http://www.houzz.com/pro/msccinc/mark-stevens-construction,null,null,B681686,null,0,0,null,0,null,null
Hartman Construction & Remodeling,P O Box 867,92247,Larry Hartman,(760) 564-2957,http://gohartman.com,http://www.houzz.com/pro/larry4984/hartman-construction-and-remodeling,null,null,B610249,null,0,0,null,2,null,null
Socal Construction And Remodeling,8581 Santa Monica Blvd.,90069,Shai Levy,(424) 236-3681,http://www.socalrenovation.com,http://www.houzz.com/pro/socal200/socal-construction-and-remodeling,null,null,B-906429,null,8,0,null,6,null,null
Green Living Renovations,%!s(bool=false),%!s(bool=false),Ronald Hays,%!s(bool=false),http://www.greenlivingrenovations.com,http://www.houzz.com/pro/violette-hays/green-living-renovations,null,null,570129,null,6,3,null,0,null,null
Lyons Remodels,%!s(bool=false),%!s(bool=false),:,(805) 797-0273,null,http://www.houzz.com/pro/lyonsremodels/lyons-remodels,null,null,null,null,0,0,null,0,null,null
Locksmith Brentwood,148 S Barrington Ave #923,90049,Hector Patterson,(323) 331-9236,http://www.Locksmithbrentwoodca.com,http://www.houzz.com/pro/locksmithbrentwood1/locksmith-brentwood,null,null,null,null,0,0,null,0,null,null
Styleconstruction,%!s(bool=false),91024,Frank Villegas,(626) 244-5035,http://Styleconstructiondesign.com,http://www.houzz.com/pro/styleconstruction/styleconstruction,null,null,null,null,0,0,null,0,null,null
LINCOLN JAMES CONSTRUCTION,5422 LAFAYETTE ST,93003,LINCOLN JAMES,(805) 794-4969,http://www.lincolnjamesconstruction.com,http://www.houzz.com/pro/lincolnjames555/lincoln-james-construction,null,null,860952,null,15,0,null,0,null,null
Carty General Contracting,9815 Carmenita Road Suite A,90605,CJ Carty,(562) 463-6866,http://www.cartygc.com/,http://www.houzz.com/pro/cjcarty/carty-general-contracting,null,null,B 404029,null,6,0,null,2,null,null
Gardena Locksmith,La Salle Ave,90247,Jose Campbell,(424) 218-1098,http://www.gardenacalocksmith.biz,http://www.houzz.com/pro/josescampbell/gardena-locksmith,null,null,null,null,0,0,null,0,null,null
Dundorf Construction,5319 W 120th St.,90304,Tom Dundorf,(310) 721-7059,null,http://www.houzz.com/pro/tdundorf/dundorf-construction,null,null,531384,null,0,0,null,0,null,null
Mr. Bill's Touch Up Service,26765 Madison Ave#104,92562,Bill Wilson,(951) 677-5100,http://www.mrbillstouchup.com/,http://www.houzz.com/pro/billstouchup/mr-bills-touch-up-service,null,null,null,null,0,0,null,2,null,null
Sail Realty,%!s(bool=false),%!s(bool=false),Bill B,%!s(bool=false),http://www.sailrealty.net,http://www.houzz.com/pro/clancy2468/sail-realty,null,null,null,null,0,2,null,2,null,null
Samson Construction & Development Inc.,P.O. Box 45934,90045,Mark Cohen,(310) 930-6710,http://www.samsondevelopmentinc.com,http://www.houzz.com/pro/joshicu/samson-construction-and-development-inc,null,null,B712980,null,4,1,null,2,null,null
General_Contractor_Service_LosAngeles,%!s(bool=false),%!s(bool=false),:,(855) 552-2235,http://www.all-you-need-contractor.com/,http://www.houzz.com/pro/general-contractor-losangeles/general-contractor-service-losangeles,null,null,null,null,0,0,null,0,null,null
Home Touch Construction Inc.,%!s(bool=false),91356,Eric Levi,(800) 714-4516,http://hometouchconstructioninc.houzz.com,http://www.houzz.com/pro/hometouchconstructioninc/home-touch-construction-inc,null,null,989385,null,3,0,null,4,null,null
United Home Builders,22157 Ingomar Street,91304,Jim Sacco,(818) 719-0280,null,http://www.houzz.com/pro/givemeideas/united-home-builders,null,null,null,null,1,0,1,0,null,null
Eastmont Construction,%!s(bool=false),92584,Bob,(951) 225-5176,http://eastmontconstructioninc.com/,http://www.houzz.com/pro/eastmontconstruction/eastmont-construction,null,null,null,null,0,0,null,2,null,null
Core Energy Fitness,18720 Oxnard St.#113,91356,Shawn Finnegan,(818) 514-6789,http://www.coreenergyfitness.com/Default.asp,http://www.houzz.com/pro/coreenergyfitness/core-energy-fitness,null,null,null,null,0,0,null,2,null,null
D.I.M DEVELOPMENT INC.,%!s(bool=false),91320,DANIEL MENDOZA,(805) 300-8520,http://WWW.DIMDEVELOPMENT.COM,http://www.houzz.com/pro/dimd2015/dim-development-inc,null,null,Lic:998910,null,0,0,null,2,null,null
Refecto,%!s(bool=false),91360,Fabien,(805) 242-6395,http://www.refecto.com,http://www.houzz.com/pro/refecto/refecto,50,15000,null,null,0,0,null,0,null,null
Element Construction,%!s(bool=false),92592,Eric Lundquist,(951) 634-2062,http://elementcalifornia.com,http://www.houzz.com/pro/ericlundquist/element-construction,null,null,"978478, 979766",null,73,2,null,6,null,null
Air Conditioning Encino,%!s(bool=false),%!s(bool=false),:,(877) 273-6553,http://airconditioningencino.com,http://www.houzz.com/pro/airconditioningencino/air-conditioning-encino,null,null,null,null,1,0,null,0,null,null
Compare Hit,%!s(bool=false),90011,Frank Berman,(323) 230-9926,http://www.comparehit.com/,http://www.houzz.com/pro/comparehit/compare-hit,null,null,null,null,0,0,null,0,null,null
"All-Pro Enterprises, Inc.",P.O. Box 3116,91773,Dan Tronson,(800) 346-9955,http://www.all-proent.com/,http://www.houzz.com/pro/allproent/all-pro-enterprises-inc,null,null,#775322,null,1,0,null,0,null,null
GBU construction inc,6047 Tampa ave,91356,Avraham Cohen,(888) 720-4647,http://www.gbuconstruction.com  doctorepoxyflooring.com,http://www.houzz.com/pro/avicohen55505/gbu-construction-inc,null,null,983852,null,5,0,null,0,null,null
Hastings Management,%!s(bool=false),90404,William Hastings,(608) 354-1626,http://HastingsCM.com,http://www.houzz.com/pro/william-hastings/hastings-management,230,500,null,null,1,20,null,7,null,null
RMK Services,%!s(bool=false),%!s(bool=false),:,(760) 209-6992,http://www.rmkservices.com,http://www.houzz.com/pro/rmkservices/rmk-services,null,null,null,null,1,0,null,0,null,null
MindCraftCreations,%!s(bool=false),%!s(bool=false),:,808570608,null,http://www.houzz.com/pro/mindcraftcreations/mindcraftcreations,null,null,null,null,0,0,null,0,null,null
Tom Sanchez Construction,%!s(bool=false),%!s(bool=false),Tom Sanchez,%!s(bool=false),null,http://www.houzz.com/pro/tjsanchez/tom-sanchez-construction,null,null,null,null,1,0,null,0,null,null
Bell Air Co.,%!s(bool=false),91342,Sorin Cirstoiu,(818) 521-2488,http://www.bellairco.com,http://www.houzz.com/pro/bellairco/bell-air-co,null,null,810271,null,0,0,null,0,null,null
Jim Bonales,14522 Castana Ave,90723,Jim Bonales,(714) 391-4378,http://bonalescontracting.webs.com/,http://www.houzz.com/pro/jimmybones/jim-bonales,null,null,null,null,7,4,null,1,null,null
Holistic Construction,%!s(bool=false),91746,Jeff Soriano,(626) 674-5280,http://www.hol-con.com,http://www.houzz.com/pro/trunks629/holistic-construction,null,null,B940839,null,1,0,null,5,null,null
Azusa Locksmiths,%!s(bool=false),91702,Derrick Martinez,(626) 243-7251,http://www.azusacalocksmiths.com,http://www.houzz.com/pro/azusacalocksmiths/azusa-locksmiths,null,null,null,null,0,0,null,0,null,null
WC Integrity Restoration Inc.,9275 Archibald Ave,91730,Paul Martinez,(951) 818-0435,null,http://www.houzz.com/pro/builditwell/wc-integrity-restoration-inc,null,null,882969,null,0,0,null,0,null,null
Healthkartrx.com is fake online pharmacy in USA,%!s(bool=false),90018,Rick OShea,(647) 453-2030,http://www.healthkartrx.com/provigl-online-200mg.php,http://www.houzz.com/pro/rick786oshea/healthkartrxcom-is-fake-online-pharmacy-in-usa,null,null,null,null,0,0,null,0,null,null
Locksmith Los Angeles,%!s(bool=false),90010,David Anderson,(888) 316-3352,http://locksmith-losangeles.co,http://www.houzz.com/pro/locksmithlosangeles/locksmith-los-angeles,null,null,null,null,0,0,null,3,null,null
The Beverly Hills Litigation Group,%!s(bool=false),90403,The Beverly Hills,(310) 499-1477,http://www.thebeverlyhillslitigationgroup.com,http://www.houzz.com/pro/thebeverlyhills/the-beverly-hills-litigation-group,null,null,null,null,0,0,null,2,null,null
Groesbeck Construction,%!s(bool=false),%!s(bool=false),:,(818) 293-1683,http://groesbeckconstruction.com/,http://www.houzz.com/pro/groesbeckconstruction/groesbeck-construction,null,null,null,null,0,0,null,3,null,null
Regal Construction,%!s(bool=false),%!s(bool=false),:,%!s(bool=false),null,http://www.houzz.com/pro/seanaichel/regal-construction,null,null,null,null,3,0,null,0,null,null
"Iverson Construction, Inc.",1160 Corte Tularosa,93010,Brian Iverson,(805) 482-3606,http://IversonConstruction.com,http://www.houzz.com/pro/briiver/iverson-construction-inc,null,null,281837,null,4,0,null,2,null,null
so cal development and remodeling inc,%!s(bool=false),91601,Avi Alkoby,%!s(bool=false),null,http://www.houzz.com/pro/avi-alkoby/so-cal-development-and-remodeling-inc,null,null,null,null,12,3,null,0,null,null
iron art,845 n. Mahar avenue #D,90744,gustavo lemus,%!s(bool=false),null,http://www.houzz.com/pro/gustavol/iron-art,null,null,null,null,0,0,null,0,null,null
Becker Construction PDR Inc,13428 Maxella Ave,90292,Randy Becker,(818) 266-7106,null,http://www.houzz.com/pro/randy-becker9414162/becker-construction-pdr-inc,null,null,null,null,3,3,null,0,null,null
Transformed Renovations,387 Magnolia Ave Suite 103,92879,David Vairin,(909) 453-2877,http://www.transformedrenovations.com,http://www.houzz.com/pro/david-vairin/transformed-renovations,null,null,null,null,0,0,null,0,null,null
Mark Christoph Construction,49511 Cinnabar Ln.,92236,Mark Christoph,(760) 250-1755,http://www.mchristoph.com,http://www.houzz.com/pro/mark-christoph/mark-christoph-construction,null,null,null,null,3,0,null,0,null,null
AUMT Institute,"20720 S. Leapwood Ave, Ste A",90746,Dakota Logan,(310) 532-5133,http://aumt.org/,http://www.houzz.com/pro/carlosmaxwell33/aumt-institute,null,null,null,null,1,0,null,0,null,null
MDQ DESIGN,2300 graham,90278,mario cardinal,(310) 413-1555,null,http://www.houzz.com/pro/marito/mdq-design,null,null,null,null,1,0,null,0,null,null
Pro Touch Construction,%!s(bool=false),%!s(bool=false),:,(818) 782-3122,null,http://www.houzz.com/pro/protouchhgc/pro-touch-construction,null,null,null,null,0,0,null,0,null,null
Caputo Construction,"8939 S Sepulveda Blvd., Suite 110-702",90045,Mark Caputo,(310) 337-9337,http://www.caputoconstruction.com,http://www.houzz.com/pro/mscdesign/caputo-construction,null,null,null,null,98,0,1,2,null,7
"Majestik Construction, Inc.",%!s(bool=false),92880,"Majestik Construction, Inc",(888) 726-0744,http://www.majestikco.com,http://www.houzz.com/pro/majestikco/majestik-construction-inc,null,null,926625,null,5,3,null,8,null,null
"Pacific Southwest Builders, Inc","703 Pier Ave, Suite B #706",90254,Jennifer Cruz,(310) 379-7272,http://www.pacificsouthwestbuilders.com,http://www.houzz.com/pro/jenniferpsb/pacific-southwest-builders-inc,null,null,null,null,16,1,null,10,null,null
Electric solution,220555 devonshire st,91311,Ariel Hus,(818) 457-6066,null,http://www.houzz.com/pro/electricsolution/electric-solution,null,null,null,null,3,1,1,0,1,null
Chadwick&Doggett general contracting inc,13428 maxwells ave # 412,90045,Brian Doggett,(310) 823-5548,null,http://www.houzz.com/pro/doggett04/chadwickanddoggett-general-contracting-inc,null,null,null,null,0,0,null,0,null,null
Rockland Restoration,111 w. Ocean Blvd. Suite 400,90802,William Mendoza,(855) 762-5526,http://www.rocklandrestoration.com,http://www.houzz.com/pro/william-mendoza4336919/rockland-restoration,null,null,null,null,1,3,null,0,null,null
Hot Purple Energy,810 N Farrell Dr,92262,Hot Purple Energy,(760) 322-4433,http://hotpurpleenergy.org,http://www.houzz.com/pro/hpenergy3/hot-purple-energy,null,null,null,null,1,0,null,0,null,null
Los Angeles Solar,630 S. Los Angeles St. #D3,90014,Los Angeles Solar,(213) 455-3363,http://www.losangelessolar.biz,http://www.houzz.com/pro/losangelessolar1/los-angeles-solar,null,null,null,null,2,0,null,0,null,null
ccad construction,po box 5669,92248,Temo Jordan,(760) 863-4000,http://www.ccadconstruction.com,http://www.houzz.com/pro/temo-jordan/ccad-construction,null,null,ca.962962,null,0,1,null,0,null,null
Hi Tech Remodeling Group,23679 Calabasas Rd.,91302,Hi-Tech Group,(800) 548-7292,http://hi_tech_group.houzz.com,http://www.houzz.com/pro/hi-tech-group/hi-tech-remodeling-group,null,null,986591,null,85,170,null,23,null,null
wabuilders inc,1747 gates ave,90266,john bradford,(310) 309-7838,null,http://www.houzz.com/pro/wabuilders/wabuilders-inc,null,null,780011,null,1,0,null,0,null,null
Locksmith Sherman Oaks,4647 Willis Ave #708,91403,Nathan Rolen,(818) 661-1163,http://www.locksmith-shermanoaks.com,http://www.houzz.com/pro/locksmith03/locksmith-sherman-oaks,null,null,null,null,1,0,null,0,null,null
"DAG Renovations, Inc.",%!s(bool=false),91506,Daniel Aguilera,(818) 400-1767,null,http://www.houzz.com/pro/daniel6464/dag-renovations-inc,null,null,916603,null,1,0,null,0,null,null
Locksmith in Studio City,12440 Moorpark Street,91604,Lawrence Ensign,(818) 436-3304,http://www.locksmithinstudiocity.com,http://www.houzz.com/pro/locksmithinstudiocity/locksmith-in-studio-city,null,null,null,null,0,0,null,0,null,null
Ameri Builders,17328 Ventura blvd #182,91316,Guy Elhanani,(800) 586-9979,http://Www.ameribuilders.com,http://www.houzz.com/pro/guyel/ameri-builders,null,null,null,null,14,0,null,3,null,null
2H Construction,%!s(bool=false),90755,Trevor Crowell,(562) 843-8920,null,http://www.houzz.com/pro/trevor-crowell14/2h-construction,null,null,null,null,2,20,null,0,null,null
Easy Car Title Loans of Van Nuys,%!s(bool=false),91406,Brad Gerbsch,(818) 946-0658,http://cartitleloans-vannuys.com/,http://www.houzz.com/pro/cartitleloansvannuysca/easy-car-title-loans-of-van-nuys,null,null,null,null,0,0,null,2,null,null
