name,address,zipCode,contactName,contactPhone,website,profileUrl,jobCostMin,jobCostMax,licenseNumber,averageRating,followers,following,badgeCount,projectCount,reviewCount,commentCount
Haddox Construction,null,%!s(bool=false),null,(626) 688-2002,null,null,null,null,null,null,null,null,null,null,null,null
LA PLACA CONSTRUCTION INC,1160 N Iglesia St,91773,null,(909) 599-1301,null,null,null,null,null,null,null,null,null,null,null,null
Mata Construction,5016 Eagle Rock Blvd,90041,"Nickolas Mata, Owner",(323) 254-6282,null,null,null,null,null,null,null,null,null,null,null,null
A -Best Construction Corp.,17161 Parthenia St,91325,Virginia Gaw,(818) 349-1308,null,null,null,null,null,null,null,null,null,null,null,null
Ace Engineering Inc.,1880 Wright Ave,91750,"John Lee, Owner",(909) 392-4487,null,null,null,null,null,null,null,null,null,null,null,null
Sterling Design & Development,null,91710,null,(909) 591-6223,null,null,null,null,null,null,null,null,null,null,null,null
C G PAINTING & WALLCOVERING CONTRACTORS,9605 Arrow Rte Ste D,91730,"Carlos Garcia, Owner",(909) 466-0500,null,null,null,null,null,null,null,null,null,null,null,null
REJUVENATION,%!s(bool=false),%!s(bool=false),:,(818) 783-5050,null,http://www.houzz.com/pro/kamrava/rejuvenation,null,null,null,null,0,0,null,0,null,null
T NSI,6633 Telephone Rd,93003,null,(805) 639-3081,null,null,null,null,null,null,null,null,null,null,null,null
LINDAMAN CONSTRUCTION,804 Falmouth St,91362,"Mark Allen, Owner",(805) 495-2599,null,null,null,null,null,null,null,null,null,null,null,null
GARY DILLON CONSTRUCTION CO,34605 Mesa Butte,92592,null,(951) 676-3841,null,null,null,null,null,null,null,null,null,null,null,null
Haskit Construction,6085 W Pico Blvd,90035,null,(310) 729-2497,null,null,null,null,null,null,null,null,null,null,null,null
Sherwood Construction,%!s(bool=false),92508,Brian Norris,(951) 318-0474,null,http://www.houzz.com/pro/briannorris/sherwood-construction,null,null,null,null,0,0,null,0,null,null
4 Seasons Construction & Design,22442 Napa St,91304,null,(818) 715-1112,null,null,null,null,null,null,null,null,null,null,null,null
Top King Construction Inc,11104 W Hondo Pkwy,91780,"Sherry Wang, Ceo",(626) 279-5838,null,null,null,null,null,null,null,null,null,null,null,null
SFC Construction,944 Lombard St,93030,null,(805) 485-1207,null,null,null,null,null,null,null,null,null,null,null,null
HTM ENTERPRIZE,%!s(bool=false),%!s(bool=false),:,(424) 279-2791,null,http://www.houzz.com/pro/melkonyant/htm-enterprize,null,null,null,null,0,0,null,0,null,null
Hrs resources,%!s(bool=false),92544,HotRod,(714) 318-5558,null,http://www.houzz.com/pro/rodney2276/hrs-resources,null,null,null,null,0,0,null,0,null,null
Patrick Strong,%!s(bool=false),90027,patrick strong,(310) 721-9479,null,http://www.houzz.com/pro/patrickstrong/patrick-strong,null,null,null,null,0,0,null,0,null,null
Crowther Prentiss Corp.,PO Box 2618,92878,"Bill Klotz, President",(951) 273-3999,null,null,null,null,null,null,null,null,null,null,null,null
Tsai Development,1055 Corporate Center Dr Ste 500,91754,null,(323) 268-2700,null,null,null,null,null,null,null,null,null,null,null,null
California Quality Coating,14150 Firestone Blvd,90670,null,(562) 926-1121,null,null,null,null,null,null,null,null,null,null,null,null
hhhh,%!s(bool=false),%!s(bool=false),:,9999999999999999,null,http://www.houzz.com/pro/mettcaff/hhhh,null,null,null,null,0,0,null,0,null,null
Gaia construction Inc.,%!s(bool=false),90064,Farshid Farhang,(925) 876-1531,null,http://www.houzz.com/pro/fardfar/gaia-construction-inc,null,null,null,null,1,0,null,0,null,null
Mrd construction,%!s(bool=false),%!s(bool=false),:,(818) 660-3223,null,http://www.houzz.com/pro/matidor/mrd-construction,null,null,null,null,0,0,null,0,null,null
Sully Miller Contracting Co,416 S Rosemead Blvd,91107,null,(626) 792-9390,null,null,null,null,null,null,null,null,null,null,null,null
National 400 Real Estate Inspections,1443 Valinda Ave,91744,null,(626) 357-0820,null,null,null,null,null,null,null,null,null,null,null,null
McCallister Construction,%!s(bool=false),%!s(bool=false),Stuart McCallister,%!s(bool=false),null,http://www.houzz.com/pro/pacpalbuilder/mccallister-construction,null,null,427322,null,0,0,null,0,null,null
Exact Build Inc.,6956 Indiana Ave Ste 4,92506,"Stacey Delpino, Manager",(951) 684-0023,null,null,null,null,null,null,null,null,null,null,null,null
Cumming Construction Management,1600 W Imperial Hwy,90047,null,(323) 241-1750,null,null,null,null,null,null,null,null,null,null,null,null
alondamari,%!s(bool=false),%!s(bool=false),:,(310) 736-0555,null,http://www.houzz.com/pro/alondamari/alondamari,null,null,null,null,0,0,null,0,null,null
chris rice,%!s(bool=false),%!s(bool=false),:,%!s(bool=false),null,http://www.houzz.com/pro/brokenhands/chris-rice,null,null,null,null,0,0,null,0,null,null
Fairfiekd Resudential,%!s(bool=false),%!s(bool=false),:,(250) 227-1852,null,http://www.houzz.com/pro/timfairfieldresidential/fairfiekd-resudential,null,null,null,null,0,0,null,0,null,null
BLUE SQUARE CONSTRUCTION,null,91361,null,(818) 581-1540,null,null,null,null,null,null,null,null,null,null,null,null
Venegas Construction,%!s(bool=false),%!s(bool=false),Jose Venegas,(323) 807-5585,null,http://www.houzz.com/pro/jvenegas601/venegas-construction,null,null,null,null,0,0,null,0,null,null
Tesh Inc.,733 Portola Ave,91206,"Sheldon Haase, Owner",(818) 241-8374,null,null,null,null,null,null,null,null,null,null,null,null
Kilroy Construction,null,90274,null,(310) 373-8299,null,null,null,null,null,null,null,null,null,null,null,null
RICCARDO'S ENGINEERING,9621 Virginia Ave,90280,"Riccardo Sanchdonad, Owner",(323) 569-5944,null,null,null,null,null,null,null,null,null,null,null,null
J & J Building Co. Inc,%!s(bool=false),91702,Fernando Jimenez,(818) 590-5760,http://www.jjbuildingcompanyinc.com/,http://www.houzz.com/pro/fandresj/j-and-j-building-co-inc,null,null,null,null,0,0,null,0,null,null
BK Warr Construction,%!s(bool=false),91387,Brian Warr,%!s(bool=false),null,http://www.houzz.com/pro/ljw53b/bk-warr-construction,null,null,null,null,1,0,null,0,null,null
Guerth Henry E,7612 Griffith Ave,92346,"Henry Guerth, Owner",(909) 862-3952,null,null,null,null,null,null,null,null,null,null,null,null
Andrews general,%!s(bool=false),%!s(bool=false),:,(310) 430-8857,null,http://www.houzz.com/pro/thuff4294/andrews-general,null,null,null,null,0,0,null,0,null,null
signature construction & restoration,842 foothill boulevard,91011,jeremy mathiason,(818) 864-3264,null,http://www.houzz.com/pro/jmathiason/signature-construction-and-restoration,null,null,538426,null,0,0,null,0,null,null
VL Windows,3724 E 7Th St,90804,null,(562) 621-0427,null,null,null,null,null,null,null,null,null,null,null,null
Almir Construction,13114 W Washington Blvd,90066,null,(310) 301-2140,null,null,null,null,null,null,null,null,null,null,null,null
Custom Building and Development,1128 N La Brea Ave,90302,"Brenda Curry, Owner",(310) 674-5696,null,null,null,null,null,null,null,null,null,null,null,null
AA ALLIED CONSTRUCTION,null,90001,null,(213) 507-7246,null,null,null,null,null,null,null,null,null,null,null,null
DWG & Associates,11201 Benton St,92357,null,(909) 796-1789,null,null,null,null,null,null,null,null,null,null,null,null
Iverson Construction,1654 Paseo Castille,93010,"Ron Iverson, Owner",(805) 484-2449,null,null,null,null,null,null,null,null,null,null,null,null
Canon Coating Co,1830 5th St,92860,"William Marguet, Owner",(951) 735-4119,null,null,null,null,null,null,null,null,null,null,null,null
Bracamonte Construction Inc,%!s(bool=false),91706,Mike Bracamonte,(626) 384-0554,null,http://www.houzz.com/pro/mkbracamonte/bracamonte-construction-inc,null,null,951854,null,0,0,null,0,null,null
ABREI,%!s(bool=false),92262,Arleen Benson,(760) 592-8205,null,http://www.houzz.com/pro/skublu/abrei,null,null,null,null,1,0,null,0,null,null
Adair Construction,8034 W Avenue D12,93536,null,(661) 728-9408,null,null,null,null,null,null,null,null,null,null,null,null
american green home builder,%!s(bool=false),91411,gary,(818) 850-8515,null,http://www.houzz.com/pro/garyarviv/american-green-home-builder,null,null,null,null,0,0,null,0,null,null
PACIFIC COMMUNITIES BUILDER,39001 Pacific Highland St,93551,null,(661) 285-6574,null,null,null,null,null,null,null,null,null,null,null,null
Dedicated Developers LLC,%!s(bool=false),90014,Aline Ghazarian,(213) 394-9027,null,http://www.houzz.com/pro/dedicateddevelopers/dedicated-developers-llc,null,null,null,null,0,0,null,0,null,null
Primrose Business Complex,911 S Primrose Ave,91016,null,(626) 359-5754,null,null,null,null,null,null,null,null,null,null,null,null
PAUL SCACCIA CONSTRUCTION,%!s(bool=false),%!s(bool=false),:,(949) 861-4543,null,http://www.houzz.com/pro/pscaccia/paul-scaccia-construction,null,null,null,null,0,0,null,0,null,null
David Contreras,%!s(bool=false),%!s(bool=false),:,310383676,null,http://www.houzz.com/pro/dinosaurio/david-contreras,null,null,null,null,0,0,null,0,null,null
Rosa's Cleaning Service,152 1/2 S Bonnie Beach Pl,90063,null,(323) 236-5055,null,null,null,null,null,null,null,null,null,null,null,null
Action Window & Door,28348 Constellation Rd Ste 810,91355,"Shauntel Anderson, Executive",(661) 607-0314,null,null,null,null,null,null,null,null,null,null,null,null
FIC CONSTRUCTION INC,2519 Glenfield Ave,91750,null,(909) 593-7351,null,null,null,null,null,null,null,null,null,null,null,null
Best Boys Home Maintenance & Repair,1353 N Elderberry Ave,91762,"Ken Ogden, Owner",(909) 949-8505,null,null,null,null,null,null,null,null,null,null,null,null
PEARSON CUSTOM DEVELOPMENT,747 E Doran St,91206,"Karen Pearson, Owner",(818) 246-8693,null,null,null,null,null,null,null,null,null,null,null,null
Ejl Construction & Investment,8829 National Blvd,90232,null,(310) 837-8654,null,null,null,null,null,null,null,null,null,null,null,null
sundave88,837 San Nicholas Dr,91789,David Sun,(949) 891-1718,http://www.paradace.com,http://www.houzz.com/pro/sundave88/sundave88,null,null,null,null,0,0,null,0,null,null
Refactory Engineering and Construction,3914 Cherry Ave,90807,"Robert Bellamy, Executive",(562) 988-7981,null,null,null,null,null,null,null,null,null,null,null,null
Delavan Michael General Contractor,711 Marguerite Ave,92625,"Michael Delavan, General Contractor",(949) 640-7983,null,null,null,null,null,null,null,null,null,null,null,null
V & M Iron Works,4238 E Washington Blvd,90023,"Felipe Velarde, Operator",(323) 588-7042,null,null,null,null,null,null,null,null,null,null,null,null
Bottenfield Construction,%!s(bool=false),93001,Jordan Bottenfield,(805) 648-4240,null,http://www.houzz.com/pro/jordan-bottenfield/bottenfield-construction,null,null,null,null,0,0,null,0,null,null
NAST I J,206 N Louise St,91206,null,(818) 244-4322,null,null,null,null,null,null,null,null,null,null,null,null
E Parde Construction,16161 Sky Ranch Rd,91387,null,(661) 250-9600,null,null,null,null,null,null,null,null,null,null,null,null
Wild Rose,6000 Reseda Blvd Ste B,91356,Rose Wild,(818) 705-6334,null,null,null,null,null,null,null,null,null,null,null,null
Ayala Builders And Contractors Inc.,924 Aileron Ave,91744,null,(213) 388-8621,null,null,null,null,null,null,null,null,null,null,null,null
J S N Construction,11272 Magnolia Blvd,91601,null,(818) 769-9156,null,null,null,null,null,null,null,null,null,null,null,null
Ch House Painting,6701 Goodland Ave,91606,"Peter Youn, Owner",(818) 753-1075,null,null,null,null,null,null,null,null,null,null,null,null
MOODY CONSTRUCTION,null,%!s(bool=false),null,(818) 424-2740,null,null,null,null,null,null,null,null,null,null,null,null
Handcrafted Construction Inc.,%!s(bool=false),90232,Max Quinones,(310) 945-2178,http://www.handcrafted-inc.com/,http://www.houzz.com/pro/webuser-5513289/handcrafted-construction-inc,null,null,null,null,1,0,null,0,null,null
Behar Victor R Construction Co Inc,347 N Oakhurst Dr Apt 1,90210,null,(310) 275-0144,null,null,null,null,null,null,null,null,null,null,null,null
Garnet Construction,%!s(bool=false),92262,Gary,(760) 668-0912,null,http://www.houzz.com/pro/gcounts/garnet-construction,null,null,null,null,0,0,null,0,null,null
ANTELOPE RIDGE APARTMENTS,27757 Aspel Rd Ofc,92585,null,(951) 672-8181,null,null,null,null,null,null,null,null,null,null,null,null
CEM Construction Corp,%!s(bool=false),%!s(bool=false),Eduardo Carrillo,%!s(bool=false),null,http://www.houzz.com/pro/cemconstructioncorp/cem-construction-corp,null,null,null,null,1,0,null,0,null,null
H & H Construction Serv,PO Box 5732,90607,null,(714) 773-4393,null,null,null,null,null,null,null,null,null,null,null,null
Woods Decorating & Construction Co,1127 W 41st Pl,90037,"Otis Woods, Owner",(323) 753-9837,null,null,null,null,null,null,null,null,null,null,null,null
Porter Roger Peter General Contracting,3905 E 7th St,90804,"Donald Holtine, President",(562) 438-9448,null,null,null,null,null,null,null,null,null,null,null,null
Spectrum Home Services - Apple Valley,14015 Pioneer Rd,92307,null,(760) 247-3341,null,null,null,null,null,null,null,null,null,null,null,null
DeCou-Tarkela,%!s(bool=false),90016,Martti Tarkela,(323) 937-3237,http://www.decou-tarkela.com,http://www.houzz.com/pro/cocostink/decou-tarkela,null,null,null,null,0,0,null,0,null,null
kreis,%!s(bool=false),91324,warren,(818) 882-2551,null,http://www.houzz.com/pro/warren91/kreis,null,null,null,null,0,0,null,0,null,null
D.J.Neal Construction inc.,%!s(bool=false),%!s(bool=false),:,%!s(bool=false),null,http://www.houzz.com/pro/builder16419/djneal-construction-inc,null,null,null,null,0,0,null,0,null,null
jwfryerconstruction,%!s(bool=false),91702,James Fryer,(626) 857-0256,null,http://www.houzz.com/pro/jimbojones123/jwfryerconstruction,null,null,null,null,0,0,null,0,null,null
J Tim Connors PE,%!s(bool=false),90803,Tim Connors,(949) 517-0861,null,http://www.houzz.com/pro/waggydog1/j-tim-connors-pe,null,null,null,null,0,0,null,0,null,null
Best Guy Development Inc,21026 Victory Blvd,91367,null,(818) 835-8960,null,null,null,null,null,null,null,null,null,null,null,null
art venegas,%!s(bool=false),90032,Art,(323) 804-4808,null,http://www.houzz.com/pro/artxv/art-venegas,null,null,null,null,0,0,null,0,null,null
Montano Building Projects,%!s(bool=false),90250,Joel Montano,(323) 394-8579,null,http://www.houzz.com/pro/cristinagalvez/montano-building-projects,null,null,null,null,1,0,null,0,null,null
Synergy Companies,90 Business Park Drive,92571,null,(888) 988-9829,null,null,null,null,null,null,null,null,null,null,null,null
Todd Development Inc,5199 E Pacific Coast Hwy Ste 620,90804,null,(562) 961-8633,null,null,null,null,null,null,null,null,null,null,null,null
Nor Con Developement,29128 Justamere Ave,91384,null,(661) 257-0641,null,null,null,null,null,null,null,null,null,null,null,null
GBA inc,%!s(bool=false),%!s(bool=false),:,%!s(bool=false),null,http://www.houzz.com/pro/kbumjun/gba-inc,null,null,null,null,0,0,null,0,null,null
Beverly Hills Construction,%!s(bool=false),90210,Amir Nazarian,(310) 488-0167,http://beverlyhillsconstruction.com,http://www.houzz.com/pro/ashkan123/beverly-hills-construction,null,null,null,null,0,0,null,0,null,null
KCM Construction,%!s(bool=false),%!s(bool=false),:,(310) 454-5728,null,http://www.houzz.com/pro/kaseymangum66/kcm-construction,null,null,null,null,0,0,null,0,null,null
Jade House Inc.,407 W Maple Ave,91016,"Tony Ting, President",(626) 303-7171,null,null,null,null,null,null,null,null,null,null,null,null
JLC Properties,%!s(bool=false),91406,Jose Cruz,(818) 312-3142,null,http://www.houzz.com/pro/lizcruz2/jlc-properties,null,null,null,null,0,0,null,0,null,null
MediatorConsultant,%!s(bool=false),91504-4350,Charlie Williams,(213) 819-4097,null,http://www.houzz.com/pro/webuser-434251/mediatorconsultant,null,null,null,null,0,0,null,0,null,null
K S M Construction Inc,532 N Juanita Ave,90004,null,(323) 667-0670,null,null,null,null,null,null,null,null,null,null,null,null
Scv Moulding & Design Center,28348 Constellation Rd Ste 810,91355,"Virginia Karren, Owner",(661) 295-6905,null,null,null,null,null,null,null,null,null,null,null,null
Empire Door Hardware & Windows Inc,114 E Peck St,92530,null,(951) 674-9534,null,null,null,null,null,null,null,null,null,null,null,null
"George C. Hopkins Construction Co., Inc.",%!s(bool=false),91214,John Camphouse,(818) 956-0533,null,http://www.houzz.com/pro/jcamphouse/george-c-hopkins-construction-co-inc,null,null,null,null,0,0,null,0,null,null
MFR Construction Services,%!s(bool=false),90232,Fredy Monge,(310) 753-3598,null,http://www.houzz.com/pro/fredym80/mfr-construction-services,null,null,null,null,0,0,null,0,null,null
DeftCraft,%!s(bool=false),%!s(bool=false),:,(310) 435-4495,null,http://www.houzz.com/pro/socalsurfkat/deftcraft,null,null,null,null,0,0,null,0,null,null
GUZMAN,%!s(bool=false),90291,DANIEL GUZMAN,(310) 399-6042,http://serafinguzmanlandscaping.com/,http://www.houzz.com/pro/serafinguzmanlandscape/guzman,null,null,null,null,0,0,null,0,null,null
High Desert Window & Glass,10750 I Ave,92345,null,(760) 947-5254,null,null,null,null,null,null,null,null,null,null,null,null
Handian Corp,null,%!s(bool=false),"Mark Handian, President",(818) 396-5369,null,null,null,null,null,null,null,null,null,null,null,null
Evergreen Property Management,null,92501,null,(951) 686-6117,null,null,null,null,null,null,null,null,null,null,null,null
